Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Label
387.54249415180544,20.415418405638945,14.427887925816142,1820.3221600049274,787.7189396573463,168.12956375234353,30.168894100787547,20.323102155262255,11.959626134537125,101.95858699862134,2.662194283030559,25.069603745636538,10.383828226829285,85.36980451845209,6.3432073813759144,35.32760438001957,9.970024558027786,66.08066332267296,4.989266732402101,BENIGN
297.43377593311527,9.263071538025358,4.285837476117592,813.6604501444652,1122.2329430774466,149.60785787233442,42.93581075047545,30.02683670539743,26.002503155889826,114.67268489099857,6.218101246966646,24.06200429070483,17.656467624475138,68.4760393921803,4.9198870488372,23.243699470624374,21.406613117943394,140.55111986055493,3.4247629088119895,BENIGN
562.8494665190548,24.58317939125442,2.8651326679334517,1843.419066632569,1589.7690956662846,146.7232075948146,60.820368210431184,53.53834984982336,10.60972446251326,94.81472026095835,3.5948745011205157,32.01273078680198,19.708255797350127,41.09933321361119,5.848969939200375,32.40245641804459,16.976853557913365,115.47443025138614,4.13781151614527,BENIGN
318.3951848957578,12.851927410085295,7.3303701668513295,1799.458002235455,1193.7288162476002,216.5153975215358,9.804237262570279,46.74160357334765,6.93102465163377,117.08756154584273,1.7999382415340426,24.84990385634542,12.790701413386362,90.98161461871334,3.660421826514572,28.255025519579462,10.124972007460139,93.06169142166112,6.638197376302964,BENIGN
217.53925973294173,37.94524848392212,29.567737802129844,1228.153478443808,1444.1136343572193,138.1230930053037,31.981108803525117,25.050256107602838,17.4685196234101,117.79473038194828,0.0,21.967581577899523,1.8597016650053888,76.42979215086511,4.7417077658925635,22.98773393622715,16.14501016125166,75.61056365510791,4.118572666254103,BENIGN
793.1297537843109,35.44841462418258,32.70622334409043,2000.2741628507688,1906.282859402625,121.22114483624392,73.07934839909147,28.145425864267548,16.211432933523177,125.62049526590322,4.745887362270816,31.841669173397356,15.469497434361948,53.19914769614258,4.587237715244082,44.97851521244441,19.11023782215716,86.17938875020467,6.3610576892074135,BENIGN
454.8447399026929,26.040974263555672,16.63991317847128,1871.5986724624665,967.8087278215228,109.25043478157428,56.49237911640201,21.621679284935055,26.08141521528094,123.91283476159415,5.641404979478295,26.285211704691612,7.714685236154982,75.06788493589896,2.723191445277377,29.135098142260336,20.334261396369325,78.87924451911277,6.070966789431039,BENIGN
513.5056409375848,33.61006704769774,16.191542369930307,1345.5192645826796,1321.1499602633767,141.27265343971777,54.78615441109518,28.49136845850467,14.796040663458832,129.55448839678135,7.67547275628665,28.076444455761024,13.693808394220158,63.54058742900316,4.269048606528773,17.397675097682967,16.05532109498723,119.75749567221803,6.466250818526886,BENIGN
215.05036275730862,20.647913501233813,12.309437025363831,1289.1201924041509,1601.757424374271,113.23768656109225,48.153930227577874,37.36146019467518,3.5629348465299326,85.50819477710542,1.5299788714988116,13.374512150501586,6.356598914246607,80.40076796035191,4.994075531954068,45.74232620032696,14.073352448846471,60.42444202260744,5.5179459158915805,BENIGN
391.12345509496345,27.65437494375016,7.524117213523982,2048.6163928321785,826.8385466133614,106.76091187304738,46.20962553065007,16.863179392212096,12.862890557905569,87.18328259206845,7.018397626085208,17.211481882988345,7.460959526364286,74.48296189143801,4.198836014353693,38.37503051323107,13.034139108075692,101.26439394332455,5.616555826663536,BENIGN
522.1845179419732,34.77720295302075,26.001432460857952,1616.0069197038322,1271.2211312263219,105.50149371664529,30.636497923565102,45.6670599704046,12.763499085847034,106.06064555971857,4.025681621650304,25.665664056014954,11.74342345512365,91.52788714775976,4.171476392913879,23.646803828191196,12.938863976197815,62.71679581591269,1.9960823770735279,BENIGN
269.80128451553946,22.454986817943126,29.98861115117709,2022.3485841840711,1948.9298098505444,108.47286479466004,28.835669648719488,39.144284731653705,8.835687733243123,158.7696368041551,4.876713490523813,32.13001586476701,13.58650031720988,74.11724428120174,2.7199091786383534,28.8116009109509,21.38366627474275,121.03666972792662,6.0820739166855455,BENIGN
575.1396036691344,17.448128284857162,7.852647313285716,305.5129628236316,1063.8998478160738,111.95838054913298,56.12264895120731,38.70890756470954,12.186969885029653,106.84478222624104,5.01155915548295,30.60537447273748,2.0579656263409145,29.23699630296312,6.9680483366714485,35.6584819328652,8.041491207624343,99.01240616739634,2.319008044021891,BENIGN
379.872262016239,2.953780418228842,14.337292972603187,1549.242548509731,1627.338615201516,169.95263608292706,29.207848722254475,33.8247163495034,14.25222112397192,150.33236523315617,4.979196718928387,19.28581225951424,8.216578301373033,58.62686973597589,2.9886047806489957,32.665430299385676,17.71517621820454,98.48040624658185,7.284259243385453,BENIGN
441.66125004134466,19.16866474278506,11.401069594318656,711.2954565153136,1143.5452491160913,52.0008738696431,45.67665163589724,20.963984505957335,14.695866029434155,144.4089533171715,0.9339966768296488,27.841006463302627,15.472183952232843,57.907666874282654,3.4455717066849365,36.66132423030446,8.035006450898697,99.75344922015488,6.7870017195313155,BENIGN
379.65867755412063,28.234231845623114,11.638087401080183,1487.1057462566184,1919.8348069267959,114.91233760082382,43.034709826501235,40.12100807812671,8.097787683522085,144.61604962205936,6.431682014642634,33.936600324286516,8.783794484187615,84.85054334863733,6.098911079213611,29.065406464394623,18.304976786424398,71.92075705548443,5.591980144860148,BENIGN
870.4556369017876,29.456334275676298,24.487266043438897,1856.9101041729418,541.8128444651579,144.99350463208836,83.83775164968395,26.802691842213694,18.046808369135803,142.37175380490567,6.669041517899125,21.686772008944605,7.586559555991771,80.20301723170208,6.261060567846248,24.331797835033612,13.165563558108095,88.4009223485716,6.520111526615696,BENIGN
497.3005550524132,25.0436506571841,4.504307637071026,2369.5700728745514,1225.9824764041136,207.43123100890693,36.79155407326623,13.114720263872034,23.179692962602978,71.541693353936,6.913354627248831,20.61515866930624,10.34458905177778,105.32812259788753,3.639177936300885,29.190575729569343,12.650329967931572,72.21114564571916,1.5530686195847698,BENIGN
288.45781420881997,14.587009050377603,18.73175752749045,1030.916635781407,608.4581219416441,137.70364804617083,63.36926624504005,30.79579332393601,16.402795748689137,67.63689991986755,5.9749522406927085,30.536268845003313,18.435923882973796,76.9601481207287,3.89963859356581,18.43048449430203,14.529171164332206,66.06665687393601,3.5252018453843994,BENIGN
664.5089824206378,0.23178431052409465,20.825904858446926,1237.1475973490085,919.6492734876424,142.3338316058663,54.146102113278296,18.409762797734935,20.531839293752128,74.17828838277937,4.585758385237144,35.5118824088592,15.40473342017052,53.949662016778085,5.578160551234461,25.737344280389348,19.30770265308754,97.8099370115478,4.170568109597743,BENIGN
255.83127000579555,15.047849019952649,13.862790611185446,1452.2335464622313,917.2724858819222,145.602664801094,37.655142251753354,23.94917105631292,15.906563394474759,133.5591233144991,2.0639709702747346,26.252994775128446,13.40592869990671,84.2691622008473,5.602007936512182,28.44306585408656,17.646138208825835,28.000780467787123,6.570113383326915,BENIGN
541.772719000951,16.956551289460485,22.14454261589418,1012.7344492690547,1093.2174771464584,58.815617311113684,15.12025328478881,37.06711454307254,9.767638092439547,91.70795706027562,5.8970699888825315,14.637408543744675,11.385008791742298,95.55139013707824,4.549279489664809,31.628092171510502,14.850449481761158,58.480655672665435,2.1317485938300633,BENIGN
108.0659752240449,16.870710328099857,16.1812147242996,1989.2798643946285,724.683459721872,182.95465504624656,38.94072883780705,28.803726222805405,16.354569793492068,81.96189925779785,5.077081906969621,29.077087085483157,14.80750311570717,73.1392635712526,4.994174648408306,43.52117838491667,10.619621744606096,98.65293192620211,3.469304889406982,BENIGN
234.3627902203139,26.185563569779244,24.737039369248897,1464.9527273171882,1171.304176976195,180.87107851056874,57.98472853494398,29.62552202693213,12.487222325946357,87.4832949420045,4.995098433760302,29.00629786361085,14.998107533415732,99.14320311748577,4.375325169210911,19.167024522804383,10.058974600873023,56.18043608697339,1.459139556320718,BENIGN
539.3722471738247,39.8567641101484,2.822357560593167,1560.978511688023,1384.1866017924713,190.72480796433365,15.503648395416715,41.68399676800972,9.452757607072432,114.35031278381248,5.8813109559170185,28.61157981112301,9.46087088050839,70.3892015527781,0.5455469226002858,42.25968217693371,14.282047395241692,109.97095864631254,0.6468442891797324,BENIGN
647.6933159990821,21.23529201841093,12.209797911945046,1810.0865633870794,587.2387469513736,275.2924026514145,56.714190030706014,7.4388359702458615,14.60960439241022,79.10398338157712,4.909776001095783,20.433939100369592,8.808752616834003,79.68114785080111,5.29733780547012,31.93652774747305,9.495250664086614,75.2981522016154,4.221985980735468,BENIGN
534.2736562379941,17.832682108435385,14.425494857191723,1464.1442418122954,946.0270039882114,85.07391985063951,66.85773740842349,41.248891474904745,19.101843802914374,84.97784301071508,4.111963605401854,42.55312746791258,11.027374636155116,80.60093761723144,2.027662718950695,6.602161303108993,11.959807626845631,96.46071550086738,4.317409878119006,BENIGN
476.8703435223519,17.407781869959074,0.0,1091.2304359120674,2216.396853105209,75.59866676971632,41.92014139823798,31.47487657489235,13.2970708566547,90.87062327716136,2.6400572468463683,37.933491843562976,15.757912965955544,58.77103847780041,2.423426706416924,39.28356930644175,6.060204277835484,109.2111787554606,6.668756486542503,BENIGN
439.77926088214224,21.24384766907714,6.312378131371721,1468.4898808507664,1331.6948555463396,185.29336572994941,58.27393402847009,29.308520519358233,24.699788168494432,127.52772289012748,4.988291428383498,23.943379078456317,15.506973179537574,68.21595914257352,3.6333179078018607,27.14369749472506,13.958614475048307,61.70662607916802,5.210601587880677,BENIGN
204.2956019265145,11.71706239651601,8.491205965129708,1071.9093202433055,472.9035183272931,133.1255449407154,42.8050896585186,29.622796144749717,19.754531321618245,50.23480563076541,7.946738014463609,16.490774075898763,10.566490114076183,83.55031896136414,3.1550523202005003,41.80295830444901,13.009793355082827,64.651739048888,4.23382459301198,BENIGN
356.0311583210583,21.201985587460552,22.585647958586797,1553.990444558243,639.813654096085,100.71858732315297,51.42762881853054,36.39787081122645,12.260755278149732,100.26624186418785,2.7947101534369385,20.449044025453095,9.067097725924066,88.32070490609033,3.0733559596678686,22.545436051698026,9.846180139758598,37.998379461423795,3.6524364848872906,BENIGN
407.8722458080425,24.508123363318,9.345253229483196,1998.4688604008984,1290.3616981491446,135.87187660895154,69.87160571510339,40.25955239823577,12.10891269064443,89.28613050473255,7.006258504409763,30.447346067480773,15.33235940905276,120.11240392664047,7.092991329187228,24.539125516357952,8.765015995425374,73.78727424581588,3.4368596758720718,BENIGN
711.4244452437831,22.096860635744882,8.455368101552184,912.5108538638341,1240.2664154296951,119.08281874541396,8.920480995108786,27.63591279206293,25.723725665766143,118.23601707360964,6.429051224373424,28.847555116416434,10.801299431561127,63.69309327688724,5.6777641874407685,35.066659198206274,11.9774080652142,26.622550376487197,4.879354351767101,BENIGN
568.7236579136923,24.575419340047812,21.539886245249534,733.8144992789538,965.022879319648,236.23885338985832,24.695622143923664,28.658288691549036,13.318634705143646,96.57457702647577,1.5757870041852633,29.83986717178832,16.149428951394675,101.72896373912457,4.576525277140498,12.886818301177492,12.001440015651156,32.07487335717771,4.009352118383366,BENIGN
147.3919689274532,24.337476093485353,2.056714833679564,1524.624967959837,2077.32598275519,263.09061520116506,65.01362875846708,36.089459953982036,16.82110035766521,72.46355519333045,6.217040873488945,27.817245163084795,12.138270459310633,94.18437201809292,5.5313083044498015,21.633555464427495,16.886864291252557,76.51949470612726,3.7831548693994956,BENIGN
564.8167938789591,2.281033177535562,0.0,1116.100191628047,2247.491528347461,68.22193543282671,68.70241182607785,9.019233065104665,17.109000175522084,164.47889550933246,5.0362644538104355,32.08558734965016,14.256377402425414,100.57369600953125,6.57467313707086,14.384420917886462,14.240786400510277,63.014811857187226,5.012285001152464,BENIGN
422.9835439167367,26.36870158395403,12.107261599445229,1515.8726372059846,1094.2466560601106,76.17255933666816,11.84148125263065,29.013016835136227,6.3805703369630855,146.34088270291647,4.833095307665017,19.407045942831054,9.448693698907544,64.08571583812227,2.605625110219088,19.213482021174617,11.148678092262449,81.12327826771852,6.378907096829045,BENIGN
364.61559993880826,13.289851543375464,3.4183458553731576,1660.2017603048503,1549.1827463706954,112.03159976840465,71.24607195614763,34.98082344628632,6.4456949179918315,107.37433786036837,8.992429048589429,18.63999278018619,17.943365436574272,70.95947369795016,3.359839518356186,42.67492916000328,16.509884003319094,62.264777687835206,5.662163836766786,BENIGN
622.3352577681736,9.041608369960421,3.7225656427228078,428.1568855357302,1569.266468528401,115.5235979160494,0.0,25.066864363495252,19.28157296122441,117.76325899569589,6.882645553529181,26.788640145502153,7.573887813445371,65.36396704992072,4.631659150050233,19.258805362388692,7.2962619589497555,62.72873986502724,3.8317236770883194,BENIGN
706.1999044991902,8.955481721450038,19.587470333503855,1844.924713829271,1622.3492557910308,111.23697766507905,52.51179037390157,22.01389753275328,9.763185576049983,77.65061678668226,3.143749953338732,16.532050403326263,14.70141491821645,73.87784416222918,4.069890358030652,21.31978176301094,13.325416614568642,118.58364408598248,7.412772899789733,BENIGN
686.2560238232397,24.335416104725294,22.007790703300632,915.1657485223756,943.9658712904384,140.28829102282432,44.37588570670007,28.47664702937579,15.059325278401868,106.26472322651553,6.279473480458194,12.637771279941061,8.286219841483943,93.54979678388668,3.4095875792031625,2.6483016407211544,13.328884556745264,59.31497707932205,3.3725823801788732,BENIGN
332.1564953554723,17.774250727751472,21.310913726817,1488.826024717655,1975.7796868882149,127.65825996390298,25.337747155473004,24.15065381077963,7.44973206984902,179.6608490606905,3.1663099909219126,26.491286721355834,17.43362698707971,81.4064058649668,5.536236451068518,22.207087631085237,17.717745879004955,91.65048645045597,3.563949420215888,BENIGN
438.1575248297571,3.180312160145892,23.87021328245786,1170.3088322807848,1172.5611215062363,82.3193703552341,26.569077527185147,27.543481375166394,13.357705507678961,137.19867575216628,3.250504871902397,19.724021142649033,6.981288486245518,101.7462078031455,3.646316041119534,0.23971131429474468,17.1258278324212,82.77316380713572,6.195775076713392,BENIGN
566.2526862807129,24.780378151922832,24.929074560118416,1224.021492607853,1368.7968324100445,98.65958795680095,27.3063258431484,25.278860679926343,16.068690363932504,68.31930461790671,5.320812779284318,25.88935794348904,19.316658279743653,60.48950498256575,2.0532827472595425,30.64893705030836,13.170069702162538,89.34499725768882,6.427326599163188,BENIGN
695.1090254244718,5.603918692011726,0.0,2346.978969808994,1200.817404091324,227.31694161047818,35.91695158592633,45.61636255815284,4.699347241379888,112.13334483308168,7.347434792890606,26.9637103199961,19.148144142506965,31.140295125036403,6.1011063700657475,34.9835018686083,12.725572463811393,54.271388693453645,2.4051414054736227,BENIGN
404.16515243094204,21.39821358518211,18.603295679435732,1659.6337603978304,1144.1255310804966,132.12758766326584,79.72070749183258,18.60472477641746,15.270342706749258,102.45226669937894,2.0254724043403636,18.796328924067737,15.546417462990965,78.5050362572095,6.323768682511594,31.980488379104326,14.839389785901295,89.17023837639445,4.24646624493689,BENIGN
462.86820466723657,22.38498925673054,10.76313440344353,1952.3442014767954,1311.361783975144,129.56845541870055,56.46207274947751,38.347805679361265,15.546202249455503,115.61876799469357,3.9924212696874872,25.235560800641153,15.163100395496588,75.90562910057588,6.996736705462887,14.307477665232119,9.82872981725462,102.82501828070713,4.167690030252973,BENIGN
278.73300519879433,28.855770816950447,9.020606032076511,1575.4706771013714,725.6457704825932,73.97814270862634,68.6880826013847,24.127713781798793,12.657343874483233,153.4590741314562,7.351668123273266,20.5076519145243,14.822176291067247,86.31703040128508,6.9510864627746844,27.406618506472405,9.149882549470743,12.883620122045429,3.728126178338874,BENIGN
260.7586751838659,37.81684786466852,19.483317057669645,1810.006787327477,411.53879233054033,126.83916363479172,33.558456902305416,33.258155558574956,9.497789392901465,72.71073529187224,3.1183393781150492,13.008174715534967,9.58229538676983,87.98471006739132,3.6037387590873777,31.96536050549813,13.86115488320433,61.88637158990815,4.373780905806361,BENIGN
662.5051644788396,6.353236740994584,1.1576361608339862,1708.689181071726,1114.6478095945095,198.04512147837914,44.605178481143255,36.47026462420242,13.116973255249794,93.94320295879182,5.062803284587528,28.757237996894688,10.109847023470211,43.805917038574776,3.4523101889885472,24.512372944761573,20.468177008333953,58.13423934874473,5.256716655473159,BENIGN
771.2480057141646,19.475261439369504,0.9911311530214402,1627.2280723434128,847.8289452306924,179.7775739234703,18.568107257663222,45.303999396892934,13.124096894344735,66.28983719582916,4.378681352522152,34.79790462402542,13.907626753640574,31.571583023113277,1.194830667277321,16.35953134153377,12.533724084419724,51.105646740760314,0.7114320995797008,BENIGN
485.5979756839332,17.236647049557828,20.068581952653737,2053.5779545823398,1419.001471194656,190.55496489867784,34.43110558482596,33.929197898185436,24.624532256820707,106.44483403130548,7.553074676942382,26.926106291351328,17.409371519617284,138.91051367989138,2.5736453986792123,36.52458478188845,16.202011371239,52.33060584885164,4.735904568467727,BENIGN
700.7065795784049,24.337496859609622,18.902288140087183,1578.252726922135,1373.5160634846595,89.8201461961835,28.95000845870933,26.03574192957497,14.395833679390629,103.23278294215747,5.6376888183784555,36.13380019946048,14.91979435768646,115.22821869353393,4.544937653616168,17.115093966327628,12.213398195008761,123.05189594360334,3.894405689475559,BENIGN
572.3272050095268,22.156687709336186,16.093861246972082,2642.574286108853,1205.3920078786807,89.01911582980762,49.77278448336414,30.65774082299062,12.6783162564806,162.4936802671268,4.402565051605972,29.955643575622226,5.230304779360615,107.89189569467632,1.6789197484564973,32.25843658104819,8.863851110550309,85.33569622765151,1.9374611877843253,BENIGN
370.97604907897517,16.4745375726338,7.960692762214905,1980.265786406219,1792.629916221754,206.6717861087027,25.86291220455016,49.18476781503263,14.385779560066325,74.46254216704925,3.3267965822953642,19.790860670083447,15.009458331126222,110.40870362877907,4.878177531369994,28.181271181923194,14.798097283516075,46.90345830766553,2.6868042543603847,BENIGN
572.2791211016828,15.590978113891445,20.950637076656996,930.229651130155,1197.5089284548121,191.31370699338837,23.262701360650883,31.63452990624654,17.11840756095764,127.18099732275354,9.210143153289275,25.3955458674792,9.98577161046596,87.91075887301874,4.662564890361899,41.28854036194493,10.329198605471896,93.3323576195956,3.1448344687881313,BENIGN
807.6073132931938,8.835491448159525,20.442423136483807,1411.7251455085088,616.7396628216414,137.07686190921763,47.92701838490298,16.921757742186614,16.9340517106614,21.369118924739155,4.848482444541273,40.09930539641637,14.863083488566748,94.4514295194049,2.8571632446983064,48.71514017448891,9.132390949384511,119.80693847898539,4.570967827987674,BENIGN
492.8347921780097,29.878615824065093,15.682436120379634,1698.538799745334,1110.5423033382338,192.65201342245388,38.92966066256358,26.167090409487194,17.249092225117685,157.98818608293593,4.547423634711724,19.717448838347302,9.647440634299642,56.69754462058704,4.870776605216351,22.89037951791578,14.579287485733602,75.16007771836429,4.0960394654636385,BENIGN
812.9287311628012,24.592041815995294,5.5814316698418285,1522.2484178560185,1668.3871067420039,89.85018138731056,25.98931882859818,25.9094715220043,18.015233895951756,100.86730734943026,5.998725790084246,25.676134243085894,15.72995693603282,83.33063612063249,4.980994089391739,17.384598405776657,14.831336108420736,85.04123797255247,3.3765150230598753,BENIGN
0.0,29.177681977951373,11.598013234163947,1843.436709486084,446.29813081578277,87.77659461012675,23.067117377576988,37.29968448357019,7.6987026170984585,104.17871198248761,6.4377330516834625,33.01022344673696,14.869070414347329,89.1764530850396,2.3726887394608265,29.273501112387112,18.8039851480874,73.26315799124237,2.737835396592428,BENIGN
664.3805008750447,16.896038635244864,21.70266942019554,1898.5083524169368,1162.3854691800095,69.12694237426382,25.98260448984034,17.780137083407716,17.582416688041626,93.31732363966897,2.1998277667664454,31.843612833282823,11.676533468676572,117.28380054999045,3.289132944796405,28.31503328006567,16.762233989574874,81.87390665761811,3.067125519746945,BENIGN
517.4094136476342,13.431645313055697,25.617529782414294,820.2065071005177,1430.184813823582,168.07352165018224,56.292290537973926,24.92225840295564,15.920698888925264,114.20620738106452,4.619997418782777,20.00149642088561,7.657573921274699,24.320777275373025,4.381644101701721,33.51803981525575,15.49069327825159,73.94369981488069,5.660613766598482,BENIGN
440.1985299068265,9.21684933370772,12.387707172989373,2140.538772358247,2260.8969338111133,160.83589372190335,48.35056284725201,32.135208358037325,11.884605996279646,82.16025949098128,2.855317557944245,40.62119278346021,17.015144976615208,130.67279002834266,2.5605571394444815,21.169076284431327,16.720989065366112,91.45613701647507,3.114197337495099,BENIGN
518.3521553071005,23.589175837406597,13.002616257533901,1251.5912672569777,1683.3030547710423,123.87917399095218,24.896457496471406,27.195801089796472,15.532158713525709,104.3165332074342,3.8709154288034116,25.331231135068496,12.841325712253838,99.08364489463102,0.0,21.198272723348182,4.2139181230295275,70.15274759496782,3.2475097164408524,BENIGN
102.48621707982142,9.602067754717654,13.706487135799511,1202.0477470676215,1253.0465533457943,110.98036951942444,25.69218358124077,30.909197568936058,14.450309266839083,140.45693899543556,7.546979969402795,23.938000500182262,11.5425181185924,90.36680215421875,4.321319701942362,27.154529637804462,11.437716960257275,100.29393460643767,4.959537780683015,BENIGN
456.0656224324976,38.4866306896655,17.199144071287776,1200.4388036472296,1408.3036905387787,270.7274301931453,17.05333395925929,31.47587519592569,14.895942708137184,88.29864696235634,7.306845111584139,19.734423932999295,12.78409904941856,81.20916897608693,2.7066806376036965,30.715375451131166,14.092674451602742,103.4123177278635,2.410463326623553,BENIGN
571.4225143023493,6.9235741890655955,10.351461599519808,1904.2882029952916,440.9218558860297,137.04345032058063,32.13483468711226,32.14490560234563,15.871735945208158,90.90100673357216,6.177620318057189,35.72603392169353,7.147104314075987,73.37078524305288,1.5588444767235479,17.786089447062274,17.4659939497418,89.88613849012117,4.664765246289889,BENIGN
795.5788089483033,22.73660119212502,0.0,1366.466150926107,780.111125637615,219.40335072669882,42.45908505497982,20.730362760378913,6.608600602026639,91.57281028676326,2.189530715815591,15.482170784736496,14.727896542219394,46.17693504556461,2.421281627103271,26.869535520006387,6.383490451674464,83.0120053920039,4.573825408549559,BENIGN
396.3459563452705,35.66854707213786,24.542152013176775,1168.2241778311463,1460.382268444252,142.68257827752595,22.421173179738126,37.975841973348764,16.31549854029111,128.73901070149108,5.3734044121085605,22.385899442050025,10.847494980408921,74.77241013045216,1.723703143742815,27.292095873038022,5.820947947772379,43.04489860540886,4.238350329392733,BENIGN
338.30127942136244,25.990897592638092,29.357511577300393,1288.0204212782314,1264.4669586625273,124.96436461056672,83.74627120173646,24.64715505504084,18.252072909287318,95.44619024296483,3.848799606404093,34.745127679467785,12.09943239012922,89.59720040498733,3.452910251110209,33.91605301949782,5.7512507533447135,105.84527111202311,2.4285828589012164,BENIGN
